
1	1	44999	44999

2	0	44999	44999

1	1	44999	44999

0	1	44999	44999

3	0	44999	44999

1	1	44999	44999

3	0	44999	44999

1	1	44999	44999

2	1	44999	44999

4	1	44999	44999

1	0	44999	44999

12	1	44999	44999

15	1	44999	44999

1	0	44999	44999

4	1	44999	44999

6	1	44999	44999

1	0	44999	44999

5	1	44999	44999

1	1	44999	44999

8	0	44999	44999

1	1	44999	44999

1	1	44999	44999

0	1	44999	44999

7	0	44999	44999

6	1	44999	44999

1	1	44999	44999

9	1	44999	44999

1	0	44999	44999

9	1	44999	44999

3	1	44999	44999

10	1	44999	44999

1	0	44999	44999

9	1	44999	44999

11	1	44999	44999

1	0	44999	44999

6	1	44999	44999

1	1	44999	44999

0	1	44999	44999

15	1	44999	44999

1	0	44999	44999

2	1	44999	44999

0	1	44999	44999

12	1	44999	44999

2	1	44999	44999

0	0	44999	44999

3	2	44999	44999

4	1	44999	44999

4	1	44999	44999

3	0	44999	44999

9	1	44999	44999

2	1	44999	44999

0	2	44999	44999

1	1	44999	44999

2	1	44999	44999

1	0	44999	44999

4	1	44999	44999

3	1	44999	44999

12	2	44999	44999

4	1	44999	44999

1	2	44999	44999

1	1	44999	44999

1	0	44999	44999

1	1	44999	44999

2	1	44999	44999

3	1	44999	44999

1	1	44999	44999

1	1	44999	44999

1	1	44999	44999

0	0	44999	44999

1	1	44999	44999

2	2	44999	44999

1	1	44999	44999

2	1	44999	44999

3	1	44999	44999

1	0	44999	44999

1	1	44999	44999

1	1	44999	44999

6	1	44999	44999

1	1	44999	44999

2	1	44999	44999

1	1	44999	44999

5	1	44999	44999

1	0	44999	44999

0	1	44999	44999

1	1	44999	44999

2	1	44999	44999

2	1	44999	44999

1	1	44999	44999

1	2	44999	44999

2	1	44999	44999

6	1	44999	44999

12	1	44999	44999

3	0	44999	44999

6	1	44999	44999

4	1	44999	44999

4	1	44999	44999

3	1	44999	44999

2	2	44999	44999

4	1	44999	44999

3	1	44999	44999

1	1	44999	44999

2	1	44999	44999

1	1	44999	44999

1	1	44999	44999

1	1	44999	44999

2	1	44999	44999

0	1	44999	44999

1	1	44999	44999

6	0	44999	44999

5	3	44999	44999

4	1	44999	44999

6	1	44999	44999

9	1	44999	44999

5	1	44999	44999

4	1	44999	44999

1	1	44999	44999

2	1	44999	44999

2	1	44999	44999

10	2	44999	44999

12	1	44999	44999

5	1	44999	44999

2	1	44999	44999

7	2	44999	44999

0	1	44999	44999

2	1	44999	44999

10	1	44999	44999

7	0	44999	44999

8	1	44999	44999

4	1	44999	44999

11	1	44999	44999

10	3	44999	44999

8	1	44999	44999

8	1	44999	44999

4	1	44999	44999

3	1	44999	44999

3	1	44999	44999

9	1	44999	44999

4	1	44999	44999

2	1	44999	44999

8	1	44999	44999

6	1	44999	44999

4	1	44999	44999

2	1	44999	44999

8	1	44999	44999

5	1	44999	44999

9	1	44999	44999

3	4	44999	44999

3	2	44999	44999

3	1	44999	44999

7	0	44999	44999

2	4	44999	44999

2	5	44999	44999

3	1	44999	44999

3	1	44999	44999

2	2	44999	44999

9	1	44999	44999

2	1	44999	44999

6	1	44999	44999

3	1	44999	44999

2	2	44999	44999

11	0	44999	44999

4	2	44999	44999

1	1	44999	44999

5	1	44999	44999

3	1	44999	44999

0	1	44999	44999

2	1	44999	44999

1	1	44999	44999

1	1	44999	44999

1	2	44999	44999

4	1	44999	44999

1	1	44999	44999

3	1	44999	44999

2	2	44999	44999

3	1	44999	44999

1	1	44999	44999

3	2	44999	44999

7	2	44999	44999

1	3	44999	44999

3	2	44999	44999

5	1	44999	44999

4	3	44999	44999

5	1	44999	44999

4	1	44999	44999

5	2	44999	44999

4	1	44999	44999

2	1	44999	44999

3	1	44999	44999

1	1	44999	44999

4	2	44999	44999

3	1	44999	44999

3	1	44999	44999

7	1	44999	44999

1	1	44999	44999

1	1	44999	44999

6	1	44999	44999

3	2	44999	44999

4	1	44999	44999

3	1	44999	44999

1	1	44999	44999

5	1	44999	44999

2	1	44999	44999

5	2	44999	44999

6	1	44999	44999

4	1	44999	44999

1	2	44999	44999

2	1	44999	44999

5	1	44999	44999

5	2	44999	44999

12	1	44999	44999

3	1	44999	44999

4	2	44999	44999

6	1	44999	44999

6	1	44999	44999

3	1	44999	44999

2	1	44999	44999

3	1	44999	44999

5	1	44999	44999

3	1	44999	44999

5	1	44999	44999

6	3	44999	44999

8	3	44999	44999

7	2	44999	44999

6	1	44999	44999

2	3	44999	44999

2	1	44999	44999

2	1	44999	44999

3	2	44999	44999

1	1	44999	44999

5	1	44999	44999

3	1	44999	44999

3	1	44999	44999

2	1	44999	44999

10	2	44999	44999

1	2	44999	44999

1	2	44999	44999

3	4	44999	44999

4	2	44999	44999

3	1	44999	44999

5	1	44999	44999

1	2	44999	44999

2	3	44999	44999

1	1	44999	44999

6	1	44999	44999

3	1	44999	44999

1	1	44999	44999

5	2	44999	44999

3	1	44999	44999

1	1	44999	44999

1	1	44999	44999

8	2	44999	44999

3	2	44999	44999

9	7	44999	44999

6	1	44999	44999

8	1	44999	44999

3	4	44999	44999

2	2	44999	44999

2	1	44999	44999

6	1	44999	44999

1	2	44999	44999

3	2	44999	44999

9	1	44999	44999

1	4	44999	44999

3	1	44999	44999

6	1	44999	44999

4	1	44999	44999

5	1	44999	44999

10	1	44999	44999

2	3	44999	44999

1	1	44999	44999

5	1	44999	44999

7	1	44999	44999

5	1	44999	44999

5	2	44999	44999

3	1	44999	44999

3	1	44999	44999

5	1	44999	44999

8	3	44999	44999

4	1	44999	44999

0	2	44999	44999

3	1	44999	44999

2	1	44999	44999

5	1	44999	44999

5	1	44999	44999

7	2	44999	44999

2	2	44999	44999

6	4	44999	44999

2	1	44999	44999

2	1	44999	44999

3	2	44999	44999

6	2	44999	44999

1	2	44999	44999

2	1	44999	44999

1	1	44999	44999

2	2	44999	44999

1	2	44999	44999

2	3	44999	44999

5	1	44999	44999

4	6	44999	44999

3	3	44999	44999

1	1	44999	44999

1	1	44999	44999

1	1	44999	44999

2	1	44999	44999

2	3	44999	44999

2	1	44999	44999

8	1	44999	44999

1	1	44999	44999

3	1	44999	44999

4	2	44999	44999

3	1	44999	44999

2	1	44999	44999

2	1	44999	44999

6	3	44999	44999

8	2	44999	44999

5	1	44999	44999

7	1	44999	44999

5	1	44999	44999

2	1	44999	44999

2	2	44999	44999

2	2	44999	44999

8	2	44999	44999

6	2	44999	44999

3	2	44999	44999

10	2	44999	44999

2	1	44999	44999

7	1	44999	44999

3	1	44999	44999

4	2	44999	44999

1	2	44999	44999

3	3	44999	44999

6	3	44999	44999

7	4	44999	44999

4	1	44999	44999

2	1	44999	44999

3	1	44999	44999

2	1	44999	44999

3	4	44999	44999

7	6	44999	44999

3	1	44999	44999

4	1	44999	44999

3	1	44999	44999

3	2	44999	44999

4	1	44999	44999

3	1	44999	44999

3	1	44999	44999

5	1	44999	44999

3	9	44999	44999

7	1	44999	44999

2	1	44999	44999

4	2	44999	44999

2	1	44999	44999

3	2	44999	44999

6	1	44999	44999

3	1	44999	44999

5	2	44999	44999

4	2	44999	44999

4	7	44999	44999

9	2	44999	44999

1	1	44999	44999

4	1	44999	44999

2	2	44999	44999

5	2	44999	44999

8	5	44999	44999

10	2	44999	44999

5	1	44999	44999

3	2	44999	44999

2	1	44999	44999

5	4	44999	44999

1	2	44999	44999

6	4	44999	44999

3	3	44999	44999

11	5	44999	44999

2	5	44999	44999

4	2	44999	44999

3	1	44999	44999

3	1	44999	44999

5	2	44999	44999

5	2	44999	44999

8	2	44999	44999

3	2	44999	44999

2	1	44999	44999

8	3	44999	44999

1	3	44999	44999

4	1	44999	44999

3	1	44999	44999

4	5	44999	44999

5	3	44999	44999

5	1	44999	44999

6	3	44999	44999

9	1	44999	44999

3	3	44999	44999

1	1	44999	44999

15	1	44999	44999

5	1	44999	44999

9	2	44999	44999

5	1	44999	44999

2	1	44999	44999

5	1	44999	44999

10	1	44999	44999

2	2	44999	44999

4	1	44999	44999

2	1	44999	44999

1	3	44999	44999

3	7	44999	44999

9	1	44999	44999

5	1	44999	44999

2	4	44999	44999

4	2	44999	44999

7	3	44999	44999

1	1	44999	44999

2	2	44999	44999

6	1	44999	44999

5	2	44999	44999

4	1	44999	44999

10	1	44999	44999

4	3	44999	44999

7	1	44999	44999

7	1	44999	44999

4	1	44999	44999

4	2	44999	44999

3	1	44999	44999

6	1	44999	44999

15	1	44999	44999

15	8	44999	44999

6	3	44999	44999

5	1	44999	44999

7	2	44999	44999

5	2	44999	44999

4	1	44999	44999

3	1	44999	44999

3	1	44999	44999

5	2	44999	44999

3	1	44999	44999

11	1	44999	44999

8	1	44999	44999

5	3	44999	44999

12	5	44999	44999

3	1	44999	44999

4	1	44999	44999

3	3	44999	44999

4	3	44999	44999

5	1	44999	44999

6	1	44999	44999

7	1	44999	44999

2	2	44999	44999

3	1	44999	44999

5	1	44999	44999

4	2	44999	44999

1	4	44999	44999

6	2	44999	44999

5	5	44999	44999

5	3	44999	44999

3	1	44999	44999

1	2	44999	44999

10	1	44999	44999

4	2	44999	44999

5	1	44999	44999

4	3	44999	44999

2	1	44999	44999

6	1	44999	44999

9	4	44999	44999

2	1	44999	44999

9	1	44999	44999

2	2	44999	44999

13	8	44999	44999

4	2	44999	44999

1	1	44999	44999

3	2	44999	44999

6	4	44999	44999

2	1	44999	44999

4	1	44999	44999

7	2	44999	44999

6	1	44999	44999

4	12	44999	44999

7	7	44999	44999

5	2	44999	44999

2	7	44999	44999

9	1	44999	44999

6	4	44999	44999

14	2	44999	44999

9	8	44999	44999

6	1	44999	44999

4	2	44999	44999

4	1	44999	44999

9	2	44999	44999

7	1	44999	44999

6	3	44999	44999

9	2	44999	44999

3	1	44999	44999

2	1	44999	44999

3	3	44999	44999

4	2	44999	44999

11	1	44999	44999

14	6	44999	44999

4	1	44999	44999

13	11	44999	44999

8	3	44999	44999

4	2	44999	44999

11	10	44999	44999

3	1	44999	44999

2	1	44999	44999

13	5	44999	44999

5	1	44999	44999

9	3	44999	44999

7	1	44999	44999

11	2	44999	44999

3	1	44999	44999

5	1	44999	44999

6	1	44999	44999

5	2	44999	44999

10	8	44999	44999

10	8	44999	44999

10	2	44999	44999

2	6	44999	44999

8	3	44999	44999

8	1	44999	44999

5	3	44999	44999

5	2	44999	44999

8	1	44999	44999

8	2	44999	44999

4	1	44999	44999

8	2	44999	44999

1	2	44999	44999

6	1	44999	44999

2	3	44999	44999

4	7	44999	44999

11	2	44999	44999

7	1	44999	44999

1	1	44999	44999

5	2	44999	44999

5	1	44999	44999

5	2	44999	44999

8	1	44999	44999

1	2	44999	44999

4	3	44999	44999

4	1	44999	44999

8	1	44999	44999

5	2	44999	44999

4	1	44999	44999

3	4	44999	44999

3	2	44999	44999

7	6	44999	44999

9	3	44999	44999

4	5	44999	44999

8	4	44999	44999

10	4	44999	44999

3	1	44999	44999

9	1	44999	44999

6	1	44999	44999

3	3	44999	44999

6	4	44999	44999

6	1	44999	44999

5	1	44999	44999

3	2	44999	44999

10	2	44999	44999

2	3	44999	44999

3	3	44999	44999

9	2	44999	44999

6	1	44999	44999

6	1	44999	44999

7	1	44999	44999

5	3	44999	44999

5	1	44999	44999

12	2	44999	44999

6	2	44999	44999

6	8	44999	44999

4	1	44999	44999

5	3	44999	44999

1	1	44999	44999

5	2	44999	44999

7	1	44999	44999

9	1	44999	44999

3	4	44999	44999

5	4	44999	44999

1	1	44999	44999

6	1	44999	44999

13	8	44999	44999

5	7	44999	44999

6	2	44999	44999

5	2	44999	44999

11	2	44999	44999

5	5	44999	44999

3	2	44999	44999

6	2	44999	44999

7	2	44999	44999

4	3	44999	44999

2	1	44999	44999

4	1	44999	44999

12	5	44999	44999

11	3	44999	44999

3	4	44999	44999

13	7	44999	44999

5	3	44999	44999

4	3	44999	44999

5	3	44999	44999

6	2	44999	44999

14	9	44999	44999

3	1	44999	44999

6	3	44999	44999

2	1	44999	44999

5	1	44999	44999

6	1	44999	44999

14	6	44999	44999

3	2	44999	44999

4	1	44999	44999

7	1	44999	44999

9	2	44999	44999

10	5	44999	44999

3	2	44999	44999

2	3	44999	44999

7	4	44999	44999

1	1	44999	44999

15	4	44999	44999

3	2	44999	44999

5	1	44999	44999

2	4	44999	44999

2	2	44999	44999

7	2	44999	44999

1	1	44999	44999

4	6	44999	44999

10	5	44999	44999

6	2	44999	44999

1	1	44999	44999

10	6	44999	44999

8	3	44999	44999

5	4	44999	44999

3	1	44999	44999

5	3	44999	44999

9	5	44999	44999

3	3	44999	44999

9	2	44999	44999

7	8	44999	44999

4	2	44999	44999

6	2	44999	44999

4	2	44999	44999

3	6	44999	44999

2	1	44999	44999

11	3	44999	44999

5	3	44999	44999

4	1	44999	44999

1	1	44999	44999

5	2	44999	44999

3	6	44999	44999

3	4	44999	44999

3	5	44999	44999

6	2	44999	44999

8	2	44999	44999

3	3	44999	44999

7	5	44999	44999

2	4	44999	44999

6	3	44999	44999

0	1	44999	44999

2	2	44999	44999

4	4	44999	44999

5	1	44999	44999

2	1	44999	44999

10	4	44999	44999

9	4	44999	44999

11	7	44999	44999

5	2	44999	44999

14	2	44999	44999

1	11	44999	44999

2	10	44999	44999

5	4	44999	44999

2	4	44999	44999

6	2	44999	44999

6	2	44999	44999

6	5	44999	44999

9	7	44999	44999

7	3	44999	44999

5	5	44999	44999

5	1	44999	44999

5	2	44999	44999

5	11	44999	44999

6	1	44999	44999

1	3	44999	44999

8	2	44999	44999

15	5	44999	44999

4	4	44999	44999

6	1	44999	44999

5	2	44999	44999

8	1	44999	44999

9	3	44999	44999

6	4	44999	44999

2	5	44999	44999

10	6	44999	44999

9	9	44999	44999

8	2	44999	44999

14	1	44999	44999

12	2	44999	44999

4	1	44999	44999

5	2	44999	44999

7	6	44999	44999

6	1	44999	44999

5	3	44999	44999

9	10	44999	44999

4	1	44999	44999

4	2	44999	44999

10	2	44999	44999

7	2	44999	44999

9	1	44999	44999

5	1	44999	44999

6	1	44999	44999

6	4	44999	44999

10	1	44999	44999

6	3	44999	44999

11	5	44999	44999

7	4	44999	44999

10	5	44999	44999

8	1	44999	44999

7	4	44999	44999

6	13	44999	44999

1	1	44999	44999

11	12	44999	44999

2	14	44999	44999

7	2	44999	44999

9	1	44999	44999

5	3	44999	44999

6	6	44999	44999

13	1	44999	44999

5	4	44999	44999

6	1	44999	44999

6	6	44999	44999

15	4	44999	44999

10	2	44999	44999

4	5	44999	44999

13	3	44999	44999

5	5	44999	44999

12	2	44999	44999

11	1	44999	44999

10	2	44999	44999

11	2	44999	44999

6	3	44999	44999

1	2	44999	44999

8	3	44999	44999

13	1	44999	44999

5	1	44999	44999

12	3	44999	44999

5	6	44999	44999

13	5	44999	44999

5	3	44999	44999

9	6	44999	44999

4	2	44999	44999

5	4	44999	44999

2	1	44999	44999

7	1	44999	44999

5	6	44999	44999

3	3	44999	44999

7	2	44999	44999

7	6	44999	44999

3	12	44999	44999

8	1	44999	44999

5	7	44999	44999

4	1	44999	44999

13	1	44999	44999

9	2	44999	44999

1	6	44999	44999

3	3	44999	44999

6	6	44999	44999

6	4	44999	44999

5	4	44999	44999

6	5	44999	44999

4	6	44999	44999

9	2	44999	44999

5	1	44999	44999

4	1	44999	44999

4	2	44999	44999

8	1	44999	44999

3	2	44999	44999

10	5	44999	44999

8	8	44999	44999

5	2	44999	44999

2	1	44999	44999

4	1	44999	44999

4	2	44999	44999

3	1	44999	44999

2	1	44999	44999

4	5	44999	44999

2	2	44999	44999

6	1	44999	44999

7	2	44999	44999

11	1	44999	44999

8	1	44999	44999

8	2	44999	44999

4	1	44999	44999

14	15	44999	44999

11	2	44999	44999

4	1	44999	44999

7	7	44999	44999

7	4	44999	44999

2	1	44999	44999

3	1	44999	44999

5	3	44999	44999

12	9	44999	44999

2	1	44999	44999

6	9	44999	44999

10	6	44999	44999

3	1	44999	44999

6	3	44999	44999

5	9	44999	44999

3	1	44999	44999

5	3	44999	44999

6	3	44999	44999

12	5	44999	44999

3	1	44999	44999

1	1	44999	44999

8	1	44999	44999

5	3	44999	44999

4	2	44999	44999

4	1	44999	44999

6	3	44999	44999

9	1	44999	44999

1	3	44999	44999

3	2	44999	44999

6	1	44999	44999

6	1	44999	44999

9	2	44999	44999

1	2	44999	44999

15	2	44999	44999

4	1	44999	44999

4	2	44999	44999

10	5	44999	44999

9	2	44999	44999

6	6	44999	44999

5	4	44999	44999

3	2	44999	44999

6	1	44999	44999

2	2	44999	44999

6	8	44999	44999

13	4	44999	44999

4	1	44999	44999

1	2	44999	44999

7	2	44999	44999

4	1	44999	44999

3	3	44999	44999

3	4	44999	44999

9	10	44999	44999

3	4	44999	44999

4	4	44999	44999

3	4	44999	44999

7	1	44999	44999

8	3	44999	44999

6	2	44999	44999

10	2	44999	44999

5	1	44999	44999

9	4	44999	44999

3	1	44999	44999

5	1	44999	44999

4	1	44999	44999

6	2	44999	44999

6	2	44999	44999

3	1	44999	44999

10	5	44999	44999

7	3	44999	44999

11	3	44999	44999

1	1	44999	44999

3	4	44999	44999

7	5	44999	44999

10	1	44999	44999

2	2	44999	44999

1	4	44999	44999

10	3	44999	44999

8	4	44999	44999

4	6	44999	44999

6	4	44999	44999

7	4	44999	44999

5	2	44999	44999

7	2	44999	44999

5	7	44999	44999

4	1	44999	44999

6	7	44999	44999

4	7	44999	44999

4	4	44999	44999

9	5	44999	44999

7	15	44999	44999

5	1	44999	44999

14	2	44999	44999

6	2	44999	44999

5	3	44999	44999

4	1	44999	44999

8	1	44999	44999

2	11	44999	44999

5	3	44999	44999

9	5	44999	44999

7	10	44999	44999

11	7	44999	44999

5	1	44999	44999

6	2	44999	44999

10	7	44999	44999

3	5	44999	44999

9	1	44999	44999

13	2	44999	44999

8	1	44999	44999

2	3	44999	44999

13	4	44999	44999

6	5	44999	44999

8	2	44999	44999

11	1	44999	44999

10	7	44999	44999

6	4	44999	44999

6	1	44999	44999

11	5	44999	44999

8	3	44999	44999

8	3	44999	44999

2	1	44999	44999

7	2	44999	44999

8	1	44999	44999

1	2	44999	44999

9	1	44999	44999

11	0	44999	44999

5	1	44999	44999

3	7	44999	44999

7	2	44999	44999

5	4	44999	44999

13	2	44999	44999

8	1	44999	44999

4	2	44999	44999

14	7	44999	44999

0	14	44999	44999

5	7	44999	44999

14	11	44999	44999

6	2	44999	44999

10	4	44999	44999

2	5	44999	44999

6	2	44999	44999

4	1	44999	44999

9	7	44999	44999

5	1	44999	44999

12	2	44999	44999

8	3	44999	44999

10	4	44999	44999

10	5	44999	44999

6	5	44999	44999

9	2	44999	44999

6	2	44999	44999

3	1	44999	44999

3	1	44999	44999

7	10	44999	44999

3	2	44999	44999

7	9	44999	44999

5	6	44999	44999

4	1	44999	44999

8	6	44999	44999

0	4	44999	44999

14	15	44999	44999

7	8	44999	44999

9	2	44999	44999

10	8	44999	44999

9	8	44999	44999

7	11	44999	44999

11	4	44999	44999

7	1	44999	44999

11	7	44999	44999

9	4	44999	44999

4	2	44999	44999

11	2	44999	44999

3	12	44999	44999

2	1	44999	44999

7	6	44999	44999

6	4	44999	44999

5	2	44999	44999

10	1	44999	44999

3	1	44999	44999

8	4	44999	44999

12	3	44999	44999

9	2	44999	44999

4	10	44999	44999

3	7	44999	44999

6	5	44999	44999

11	6	44999	44999

3	6	44999	44999

7	7	44999	44999

7	6	44999	44999

10	8	44999	44999

7	3	44999	44999

8	8	44999	44999

10	7	44999	44999

5	7	44999	44999

4	6	44999	44999

12	1	44999	44999

12	3	44999	44999

4	3	44999	44999

7	4	44999	44999

5	1	44999	44999

10	3	44999	44999

8	1	44999	44999

9	5	44999	44999

4	3	44999	44999

7	3	44999	44999

6	4	44999	44999

15	1	44999	44999

8	3	44999	44999

11	1	44999	44999

8	2	44999	44999

7	2	44999	44999

5	4	44999	44999

7	1	44999	44999

7	3	44999	44999

6	3	44999	44999

7	3	44999	44999

7	2	44999	44999

3	4	44999	44999

7	1	44999	44999

9	5	44999	44999

5	4	44999	44999

6	3	44999	44999

7	1	44999	44999

13	1	44999	44999

10	1	44999	44999

8	6	44999	44999

11	4	44999	44999

3	2	44999	44999

12	1	44999	44999

8	2	44999	44999

8	3	44999	44999

10	2	44999	44999

13	3	44999	44999

4	1	44999	44999

12	3	44999	44999

6	4	44999	44999

8	2	44999	44999

11	5	44999	44999

11	9	44999	44999

9	6	44999	44999

5	3	44999	44999

2	1	44999	44999

7	6	44999	44999

7	1	44999	44999

9	1	44999	44999

10	4	44999	44999

5	4	44999	44999

5	3	44999	44999

9	5	44999	44999

4	2	44999	44999

7	2	44999	44999

10	1	44999	44999

4	4	44999	44999

14	7	44999	44999

6	1	44999	44999

3	1	44999	44999

11	7	44999	44999

3	1	44999	44999

4	2	44999	44999

2	4	44999	44999

6	3	44999	44999

7	1	44999	44999

6	4	44999	44999

8	5	44999	44999

10	1	44999	44999

8	1	44999	44999

6	2	44999	44999

14	1	44999	44999

4	7	44999	44999

2	1	44999	44999

5	6	44999	44999

5	2	44999	44999

7	7	44999	44999

7	4	44999	44999

6	4	44999	44999

2	4	44999	44999

4	9	44999	44999

7	1	44999	44999

2	7	44999	44999

5	3	44999	44999

8	2	44999	44999

12	3	44999	44999

5	9	44999	44999

3	4	44999	44999

9	6	44999	44999

3	4	44999	44999

5	2	44999	44999

6	1	44999	44999

9	1	44999	44999

7	3	44999	44999

3	3	44999	44999

3	6	44999	44999

5	1	44999	44999

4	1	44999	44999

3	1	44999	44999

4	2	44999	44999

3	3	44999	44999

3	1	44999	44999

9	2	44999	44999

1	1	44999	44999

4	4	44999	44999

5	8	44999	44999

4	3	44999	44999

5	3	44999	44999

6	8	44999	44999

2	4	44999	44999

5	2	44999	44999

9	1	44999	44999

4	7	44999	44999

4	3	44999	44999

14	1	44999	44999

5	4	44999	44999

3	1	44999	44999

14	1	44999	44999

10	2	44999	44999

3	1	44999	44999

4	1	44999	44999

2	2	44999	44999

5	1	44999	44999

9	1	44999	44999

7	3	44999	44999

1	4	44999	44999

11	1	44999	44999

6	8	44999	44999

7	3	44999	44999

7	2	44999	44999

8	5	44999	44999

0	2	44999	44999

2	1	44999	44999

2	2	44999	44999

1	4	44999	44999

7	1	44999	44999

4	3	44999	44999

3	5	44999	44999

13	4	44999	44999

9	4	44999	44999

1	3	44999	44999

4	6	44999	44999

7	2	44999	44999

6	6	44999	44999

9	7	44999	44999

5	4	44999	44999

4	1	44999	44999

3	7	44999	44999

3	3	44999	44999

2	8	44999	44999

5	2	44999	44999

8	8	44999	44999

7	11	44999	44999

4	4	44999	44999

3	1	44999	44999

4	1	44999	44999

2	1	44999	44999

6	2	44999	44999

1	1	44999	44999

4	3	44999	44999

5	4	44999	44999

15	3	44999	44999

